"Banks: ‘Banking consolidation via closure, merger soon’",clip2,said,http://media.tenor.com/images/0c6df53a067cca86ff55607cffff003f/tenor.gif,http://media.tenor.com/images/796a8b44feac5cd61867313ed4e73dbf/tenor.gif,http://media.tenor.com/images/2ae65ed3d29eda987feef6b3494a291b/tenor.gif,http://media.tenor.com/images/c91b10a141b049d53c36d9ea76eb4403/tenor.gif,http://media.tenor.com/images/5a4cb54a041209177ae18db634637431/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip2,relaxed,http://media.tenor.com/images/7745a91ffd29ce5d5254b25167b763bc/tenor.gif,http://media.tenor.com/images/b26c4482d00cf26f6a22ce273b3ba685/tenor.gif,http://media.tenor.com/images/c25865f90c642b17dc8f445b0cd9fd4b/tenor.gif,http://media.tenor.com/images/b4f3e5651ed1ba0255d814fd3fdf27dd/tenor.gif,http://media.tenor.com/images/f6b50069a7f922998a8e751f78eb5104/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip2,including,http://media.tenor.com/images/5162bd1180d2a6bccef25eb80ccb6218/tenor.gif,http://media.tenor.com/images/581d6fb6e62b73cf459c0929fbbfbb9b/tenor.gif,http://media.tenor.com/images/f543903165e169c781f4e0cbb9d6a362/tenor.gif,http://media.tenor.com/images/a8b7d889af94c58c040db3dd9916ee3b/tenor.gif,http://media.tenor.com/images/904f0361892dd35e4d84dc99bccc7bdc/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip3,Highlighting,http://media.tenor.com/images/830437a996841b3917882403e706c7cc/tenor.gif,http://media.tenor.com/images/bbd5ab50fdd3b9be1b65cbf61e1dca49/tenor.gif,http://media.tenor.com/images/8bf0a6c8d9a4f5cdcfdb0bf3abf4e697/tenor.gif,http://media.tenor.com/images/3ce9128c55c70b9217afbf11ccb77a41/tenor.gif,http://media.tenor.com/images/01eb40c5d6d08a19dc10123605f965b0/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip3,said,http://media.tenor.com/images/0c6df53a067cca86ff55607cffff003f/tenor.gif,http://media.tenor.com/images/796a8b44feac5cd61867313ed4e73dbf/tenor.gif,http://media.tenor.com/images/2ae65ed3d29eda987feef6b3494a291b/tenor.gif,http://media.tenor.com/images/c91b10a141b049d53c36d9ea76eb4403/tenor.gif,http://media.tenor.com/images/5a4cb54a041209177ae18db634637431/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip3,has,http://media.tenor.com/images/f565a23bd2c9197da87d711ce80f20a3/tenor.gif,http://media.tenor.com/images/24144f10304b690c7da7ce4f4861a621/tenor.gif,http://media.tenor.com/images/4303e06e309a23e35ecc4615345407e1/tenor.gif,http://media.tenor.com/images/4573de0b4ac1f8f5012b414bfd0a66d6/tenor.gif,http://media.tenor.com/images/35606eeb81b147ceba48de4d5e7b20b1/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip4,active try,http://media.tenor.com/images/6eb76798e6b7df78fb1464c911fd8045/tenor.gif,http://media.tenor.com/images/b1f93dc90cfdff1862cb20ddb95b0ee1/tenor.gif,http://media.tenor.com/images/548b864aa3093c2cbcf384ede42de165/tenor.gif,http://media.tenor.com/images/e860b9d65d6e679e0a3a0898121dfcf5/tenor.gif,http://media.tenor.com/images/9dbaef827590fbe2d7e7a1360bfcb234/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip4,reshaping,,,,,,,,,,
"Banks: ‘Banking consolidation via closure, merger soon’",clip4,financial try,http://media.tenor.com/images/6eb76798e6b7df78fb1464c911fd8045/tenor.gif,http://media.tenor.com/images/b1f93dc90cfdff1862cb20ddb95b0ee1/tenor.gif,http://media.tenor.com/images/548b864aa3093c2cbcf384ede42de165/tenor.gif,http://media.tenor.com/images/e860b9d65d6e679e0a3a0898121dfcf5/tenor.gif,http://media.tenor.com/images/9dbaef827590fbe2d7e7a1360bfcb234/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip4,stressed try,http://media.tenor.com/images/6eb76798e6b7df78fb1464c911fd8045/tenor.gif,http://media.tenor.com/images/b1f93dc90cfdff1862cb20ddb95b0ee1/tenor.gif,http://media.tenor.com/images/548b864aa3093c2cbcf384ede42de165/tenor.gif,http://media.tenor.com/images/e860b9d65d6e679e0a3a0898121dfcf5/tenor.gif,http://media.tenor.com/images/9dbaef827590fbe2d7e7a1360bfcb234/tenor.gif
"Banks: ‘Banking consolidation via closure, merger soon’",clip5,aspire,,,,,,,,,,
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,maintained,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/262de05529fc77742c5681fce3909dce/tenor.gif,http://media.tenor.com/images/b5cc80486a2cf33b35ecf8bf06325db0/tenor.gif,http://media.tenor.com/images/6d03ca6e2c35bd612445fedd9f8e1387/tenor.gif,http://media.tenor.com/images/a0402ad26bedf47ee69b225f71876e7e/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,healthy maintained,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/7db010ad31927b7449372ea91ed8d1a8/tenor.gif,http://media.tenor.com/images/bb0f5f09fd5ee242a8326dc28c1742f2/tenor.gif,http://media.tenor.com/images/39ddb76bd7498c9e2978f6d49ed47a00/tenor.gif,http://media.tenor.com/images/bcdb0973c17b9b3afcc4f50e41fea65a/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,saw,http://media.tenor.com/images/82f0d70740b81053c4287d62a1cdfb19/tenor.gif,http://media.tenor.com/images/40d9bb82d61eac300cc5bf824a71fe09/tenor.gif,http://media.tenor.com/images/c0b7311d3cca9898a21a520cafc5fc84/tenor.gif,http://media.tenor.com/images/2ba940500fe68596c15b8325e38db64c/tenor.gif,http://media.tenor.com/images/e329c2df2941afcdf96b2a6eed10ef65/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,much-awaited maintained,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/262de05529fc77742c5681fce3909dce/tenor.gif,http://media.tenor.com/images/b5cc80486a2cf33b35ecf8bf06325db0/tenor.gif,http://media.tenor.com/images/6d03ca6e2c35bd612445fedd9f8e1387/tenor.gif,http://media.tenor.com/images/a0402ad26bedf47ee69b225f71876e7e/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,saw,http://media.tenor.com/images/82f0d70740b81053c4287d62a1cdfb19/tenor.gif,http://media.tenor.com/images/40d9bb82d61eac300cc5bf824a71fe09/tenor.gif,http://media.tenor.com/images/c0b7311d3cca9898a21a520cafc5fc84/tenor.gif,http://media.tenor.com/images/2ba940500fe68596c15b8325e38db64c/tenor.gif,http://media.tenor.com/images/e329c2df2941afcdf96b2a6eed10ef65/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,larger maintained,http://media.tenor.com/images/ac1f6ffcfba77be3bdeb7d102d26723e/tenor.gif,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/c16b7565950f2f58b174165922e80765/tenor.gif,http://media.tenor.com/images/262de05529fc77742c5681fce3909dce/tenor.gif,http://media.tenor.com/images/b5cc80486a2cf33b35ecf8bf06325db0/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,cheaper maintained,http://media.tenor.com/images/0db3088c2f003b48fbebef4fedeaab98/tenor.gif,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/262de05529fc77742c5681fce3909dce/tenor.gif,http://media.tenor.com/images/b5cc80486a2cf33b35ecf8bf06325db0/tenor.gif,http://media.tenor.com/images/6d03ca6e2c35bd612445fedd9f8e1387/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip1,expensive maintained,http://media.tenor.com/images/f727b7fe7111c8b8bf7f2e9850e18394/tenor.gif,http://media.tenor.com/images/1e4edce304659bc5a97f034d4fe38a17/tenor.gif,http://media.tenor.com/images/f28c5cc30b6ed03f28b9eeeba553b56e/tenor.gif,http://media.tenor.com/images/6e579c826a14561353de6c51186432cd/tenor.gif,http://media.tenor.com/images/507c4702994438ba76d290095fbf3755/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip2,said,http://media.tenor.com/images/0c6df53a067cca86ff55607cffff003f/tenor.gif,http://media.tenor.com/images/796a8b44feac5cd61867313ed4e73dbf/tenor.gif,http://media.tenor.com/images/2ae65ed3d29eda987feef6b3494a291b/tenor.gif,http://media.tenor.com/images/c91b10a141b049d53c36d9ea76eb4403/tenor.gif,http://media.tenor.com/images/5a4cb54a041209177ae18db634637431/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip2,negative said,http://media.tenor.com/images/0c6df53a067cca86ff55607cffff003f/tenor.gif,http://media.tenor.com/images/796a8b44feac5cd61867313ed4e73dbf/tenor.gif,http://media.tenor.com/images/2ae65ed3d29eda987feef6b3494a291b/tenor.gif,http://media.tenor.com/images/c91b10a141b049d53c36d9ea76eb4403/tenor.gif,http://media.tenor.com/images/5a4cb54a041209177ae18db634637431/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip3,expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip3,clear expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip3,final expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,proposed expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,such expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,electric expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,hybrid expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip4,cleaner expect,http://media.tenor.com/images/889908afad615e188988aa78c3da9e39/tenor.gif,http://media.tenor.com/images/da2819fb62b52075ca858c9f35a87e6e/tenor.gif,http://media.tenor.com/images/c950a592c933977a4fb3fda4b1daab88/tenor.gif,http://media.tenor.com/images/08023204637288214b867275da0651e3/tenor.gif,http://media.tenor.com/images/7f137a35f4bab9dc0afd2a768279aadc/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip5,based,http://media.tenor.com/images/3f0f3b5d1d522dd7b54dfb64e210478e/tenor.gif,http://media.tenor.com/images/2f108e8015cd17863d48325cf21e6dd7/tenor.gif,http://media.tenor.com/images/d26261c6efbfbe7462d5e57f5b4191db/tenor.gif,http://media.tenor.com/images/6724680f122800c1a5d2cbff852916e6/tenor.gif,http://media.tenor.com/images/0f8fb2641b6fc69cf0c46db9fc2ff616/tenor.gif
"Car sales steady in May, though GST uncertainty may impact June numbers",clip5,said,http://media.tenor.com/images/0c6df53a067cca86ff55607cffff003f/tenor.gif,http://media.tenor.com/images/796a8b44feac5cd61867313ed4e73dbf/tenor.gif,http://media.tenor.com/images/2ae65ed3d29eda987feef6b3494a291b/tenor.gif,http://media.tenor.com/images/c91b10a141b049d53c36d9ea76eb4403/tenor.gif,http://media.tenor.com/images/5a4cb54a041209177ae18db634637431/tenor.gif
Internet: Indians prefer e-videos over messaging,clip1,prefer,http://media.tenor.com/images/a7d415fcc988cb092c9b70bc27d443cd/tenor.gif,http://media.tenor.com/images/13bf210e6f8052a6c191efb469ed72c2/tenor.gif,http://media.tenor.com/images/0fd228a1490e4e4ae5a186291757b139/tenor.gif,http://media.tenor.com/images/889a7746d4a17d80448b8096c118b184/tenor.gif,http://media.tenor.com/images/b7b73b558effe94f62273f56b3f7c517/tenor.gif
Internet: Indians prefer e-videos over messaging,clip1,social prefer,http://media.tenor.com/images/a7d415fcc988cb092c9b70bc27d443cd/tenor.gif,http://media.tenor.com/images/13bf210e6f8052a6c191efb469ed72c2/tenor.gif,http://media.tenor.com/images/0fd228a1490e4e4ae5a186291757b139/tenor.gif,http://media.tenor.com/images/889a7746d4a17d80448b8096c118b184/tenor.gif,http://media.tenor.com/images/b7b73b558effe94f62273f56b3f7c517/tenor.gif
Internet: Indians prefer e-videos over messaging,clip1,says,http://media.tenor.com/images/ceebd03680cad1304324badecd8dcf65/tenor.gif,http://media.tenor.com/images/51244d84e3da1eb04a402270ae908f27/tenor.gif,http://media.tenor.com/images/6c3ce7ae16b2448e715fd5733318fca9/tenor.gif,http://media.tenor.com/images/dab43f411ec2354e974835e3a3ebd275/tenor.gif,http://media.tenor.com/images/80c4a0e8c5ebb33f918e319110db4131/tenor.gif
Internet: Indians prefer e-videos over messaging,clip1,global prefer,http://media.tenor.com/images/a7d415fcc988cb092c9b70bc27d443cd/tenor.gif,http://media.tenor.com/images/13bf210e6f8052a6c191efb469ed72c2/tenor.gif,http://media.tenor.com/images/0fd228a1490e4e4ae5a186291757b139/tenor.gif,http://media.tenor.com/images/889a7746d4a17d80448b8096c118b184/tenor.gif,http://media.tenor.com/images/b7b73b558effe94f62273f56b3f7c517/tenor.gif
Internet: Indians prefer e-videos over messaging,clip2,estimated,,,,,,,,,,
Internet: Indians prefer e-videos over messaging,clip2,registered,http://media.tenor.com/images/b61a05f2be673fef98b896009144e342/tenor.gif,http://media.tenor.com/images/c0de68893fd0be41645c6ede3ef4928f/tenor.gif,http://media.tenor.com/images/d6d3a2d1af5d5d0bd26f4102a81a8ae0/tenor.gif,http://media.tenor.com/images/c4515849da1cf8606a3efba67e12bc8a/tenor.gif,http://media.tenor.com/images/76291898db8864b9b9cfb866641bb01a/tenor.gif
Internet: Indians prefer e-videos over messaging,clip3,invests,http://media.tenor.com/images/ab8faa138dae5618b045cba800d786ca/tenor.gif,http://media.tenor.com/images/fe9f0b0f1adef40fa2ecef86a566c35f/tenor.gif,http://media.tenor.com/images/3c55aec9c7fd56c82249a940c7a1d451/tenor.gif,http://media.tenor.com/images/9d323ee8d92a035ccfe3af25a0f1f64a/tenor.gif,http://media.tenor.com/images/13d2840e6d291516c4bad580cd049121/tenor.gif
Internet: Indians prefer e-videos over messaging,clip3,has,http://media.tenor.com/images/f565a23bd2c9197da87d711ce80f20a3/tenor.gif,http://media.tenor.com/images/24144f10304b690c7da7ce4f4861a621/tenor.gif,http://media.tenor.com/images/4303e06e309a23e35ecc4615345407e1/tenor.gif,http://media.tenor.com/images/4573de0b4ac1f8f5012b414bfd0a66d6/tenor.gif,http://media.tenor.com/images/35606eeb81b147ceba48de4d5e7b20b1/tenor.gif
Internet: Indians prefer e-videos over messaging,clip3,noted,http://media.tenor.com/images/46e2e9fac9c4aca88a536c4df7ad9b4e/tenor.gif,http://media.tenor.com/images/0c250e62617ed27dd604fad71a2d10a1/tenor.gif,http://media.tenor.com/images/dbbee0a3df32ea6a7b670c21c4ebaf8d/tenor.gif,http://media.tenor.com/images/7a1d0efd62d086156ee2b3d9878db40f/tenor.gif,http://media.tenor.com/images/e3d803b235b4e40952bce9d58d1e2bc1/tenor.gif
Internet: Indians prefer e-videos over messaging,clip4,attributed,,,,,,,,,,
Internet: Indians prefer e-videos over messaging,clip4,higher attributed,http://media.tenor.com/images/0e9ef1a594a2aa3cf6187f66777333bb/tenor.gif,http://media.tenor.com/images/0bb06de324c8df44e2386efeb174744a/tenor.gif,http://media.tenor.com/images/24b1b30fcaa9cc64a23f0d6cba10a4c5/tenor.gif,http://media.tenor.com/images/4755a16ccf9e024511a33f9a22689fa0/tenor.gif,http://media.tenor.com/images/792d80d7e62bf1e712ddfceff8363403/tenor.gif
Internet: Indians prefer e-videos over messaging,clip4,grew,,,,,,,,,,
Internet: Indians prefer e-videos over messaging,clip4,compared,http://media.tenor.com/images/bc1d21468700eba56e578186bcdab8ac/tenor.gif,http://media.tenor.com/images/bf6a73ff55fb2aaa70e5b2c731676ddb/tenor.gif,http://media.tenor.com/images/31a0c953b10e3e657337896dd9c45476/tenor.gif,http://media.tenor.com/images/f235993c4b157bf951a35707c30ac5c3/tenor.gif,http://media.tenor.com/images/7a54ec0cc7a5649bdd0d2db9a596b195/tenor.gif
Internet: Indians prefer e-videos over messaging,clip4,last attributed,http://media.tenor.com/images/4d8d17ab068d28f1c6165ffaf0de2b73/tenor.gif,http://media.tenor.com/images/ffd5d70f2c6577be95ec92a3a3a5d594/tenor.gif,http://media.tenor.com/images/e8992eca2390595d2117f2e593f6cf5c/tenor.gif,http://media.tenor.com/images/fc6532515fe793c40bd3c161cebe0204/tenor.gif,http://media.tenor.com/images/7f6a942631267338af313936766ee816/tenor.gif
Internet: Indians prefer e-videos over messaging,clip5,launched,http://media.tenor.com/images/ddd38829af78d939a70c826f007579ae/tenor.gif,http://media.tenor.com/images/77a5fbe79e4c010dfca7a63691ab7e6c/tenor.gif,http://media.tenor.com/images/3fd7ea67a7e01391c9151f7e8dbe16ab/tenor.gif,http://media.tenor.com/images/4da69bdb9bc33589b3cd75cdf679cddb/tenor.gif,http://media.tenor.com/images/1b565b53008c1f0253bf1c2a1b4e6ffb/tenor.gif
Internet: Indians prefer e-videos over messaging,clip5,own launched,http://media.tenor.com/images/ddd38829af78d939a70c826f007579ae/tenor.gif,http://media.tenor.com/images/77a5fbe79e4c010dfca7a63691ab7e6c/tenor.gif,http://media.tenor.com/images/3fd7ea67a7e01391c9151f7e8dbe16ab/tenor.gif,http://media.tenor.com/images/4da69bdb9bc33589b3cd75cdf679cddb/tenor.gif,http://media.tenor.com/images/1b565b53008c1f0253bf1c2a1b4e6ffb/tenor.gif
Internet: Indians prefer e-videos over messaging,clip5,instant launched,http://media.tenor.com/images/ddd38829af78d939a70c826f007579ae/tenor.gif,http://media.tenor.com/images/77a5fbe79e4c010dfca7a63691ab7e6c/tenor.gif,http://media.tenor.com/images/3fd7ea67a7e01391c9151f7e8dbe16ab/tenor.gif,http://media.tenor.com/images/4da69bdb9bc33589b3cd75cdf679cddb/tenor.gif,http://media.tenor.com/images/1b565b53008c1f0253bf1c2a1b4e6ffb/tenor.gif
Internet: Indians prefer e-videos over messaging,clip5,last launched,http://media.tenor.com/images/ddd38829af78d939a70c826f007579ae/tenor.gif,http://media.tenor.com/images/77a5fbe79e4c010dfca7a63691ab7e6c/tenor.gif,http://media.tenor.com/images/3fd7ea67a7e01391c9151f7e8dbe16ab/tenor.gif,http://media.tenor.com/images/4da69bdb9bc33589b3cd75cdf679cddb/tenor.gif,http://media.tenor.com/images/1b565b53008c1f0253bf1c2a1b4e6ffb/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip1,won,http://media.tenor.com/images/42354a806bfd8b88937739f0919b1767/tenor.gif,http://media.tenor.com/images/1d141be3be97fb030764f44e491e4e99/tenor.gif,http://media.tenor.com/images/0d1c1a708d3c26c4920d344625d1463e/tenor.gif,http://media.tenor.com/images/af2562f45d925f8d93c634323a3c693d/tenor.gif,http://media.tenor.com/images/716db02f837b6389d330ce723e0d7120/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip1,taking,http://media.tenor.com/images/e9b7671491c5a2c196aec11e96f95928/tenor.gif,http://media.tenor.com/images/7743f62f4f7184a46b2d6c322dbc3487/tenor.gif,http://media.tenor.com/images/9d7b2864362d753192eb998103112345/tenor.gif,http://media.tenor.com/images/8f1f590347e6d7b7eab5de9e9230b600/tenor.gif,http://media.tenor.com/images/7aa2a3b0023492073e0274e09496b4d3/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip1,picking,http://media.tenor.com/images/45db497fa75a051ad12968b4683bfbb6/tenor.gif,http://media.tenor.com/images/dedcc5b165321c52e0397269ca6dc756/tenor.gif,http://media.tenor.com/images/1a373b54ed75bea4feb3dedcf8a19c04/tenor.gif,http://media.tenor.com/images/773610918b5dc9d9c234a64dcd9e100f/tenor.gif,http://media.tenor.com/images/e67a2ff8b8f8b007c6b1d2708ef483ad/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip2,emerged,http://media.tenor.com/images/a035a0b4ac191fdbfec31f4a7b5acaf9/tenor.gif,http://media.tenor.com/images/72a525f5b285711b945e714b377dd289/tenor.gif,http://media.tenor.com/images/444aef88be9ebec357004e791e93adf1/tenor.gif,http://media.tenor.com/images/3034e0524da260ccdc81af925152a7f3/tenor.gif,http://media.tenor.com/images/0efba2305970765dbba984066c708114/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip2,spelling,http://media.tenor.com/images/28ed8d97347dfda5d3171d2afc0c4c70/tenor.gif,http://media.tenor.com/images/b00115af7b4f29ede0da05d4eea52c19/tenor.gif,http://media.tenor.com/images/8d88ebe1653a4eb40a21436205d9b60c/tenor.gif,http://media.tenor.com/images/4ad815d4b6d5ee005650a51c3cb3aa7d/tenor.gif,http://media.tenor.com/images/adbd4c64a6f72bc59bbe60a175d73710/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip2,involving,http://media.tenor.com/images/4c152a13380befac15caf8f4d18a87b3/tenor.gif,http://media.tenor.com/images/3d98cfb4f11bfef937ff87eaa909fdca/tenor.gif,http://media.tenor.com/images/6776dd861e5843d9d4cbaff0d233145e/tenor.gif,http://media.tenor.com/images/9176f9f88fdbaab75efdd13341b88538/tenor.gif,http://media.tenor.com/images/470b42689ec95647e3e947d3d3b0ccde/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip3,tripped,http://media.tenor.com/images/820c5033baf990a92b2d2d2d4d8689d7/tenor.gif,http://media.tenor.com/images/78ce64ffd4c907a629ddf424ea3b9e4c/tenor.gif,http://media.tenor.com/images/c7ad6409e2842c338850fe2b50cf0fb5/tenor.gif,http://media.tenor.com/images/adca5f384622d97933535f1388052541/tenor.gif,http://media.tenor.com/images/9288767ba7c2851421b35a441029b549/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip3,including,http://media.tenor.com/images/5162bd1180d2a6bccef25eb80ccb6218/tenor.gif,http://media.tenor.com/images/581d6fb6e62b73cf459c0929fbbfbb9b/tenor.gif,http://media.tenor.com/images/f543903165e169c781f4e0cbb9d6a362/tenor.gif,http://media.tenor.com/images/a8b7d889af94c58c040db3dd9916ee3b/tenor.gif,http://media.tenor.com/images/904f0361892dd35e4d84dc99bccc7bdc/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip3,weeding,http://media.tenor.com/images/562b7cf94e053f5654d1dccc08e56f71/tenor.gif,http://media.tenor.com/images/0c204b56d3352b5f3211235fb598acb0/tenor.gif,http://media.tenor.com/images/82b774139a7dfa13302bc6daa9cfbb9b/tenor.gif,http://media.tenor.com/images/56e9849d97e610eadfcc8c9be724eaa2/tenor.gif,http://media.tenor.com/images/246cbdaf10a56c96703202ebd220fb6e/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip3,headed,http://media.tenor.com/images/0cbdcb1d195a8e515677cd2dfe847ac1/tenor.gif,http://media.tenor.com/images/1d45a066090639e9971717d94453a0f7/tenor.gif,http://media.tenor.com/images/61ce7f223b33fde25bb00e98e66d1fa0/tenor.gif,http://media.tenor.com/images/2ee398ae65b11f4c9a45f45c8c6ae408/tenor.gif,http://media.tenor.com/images/18a9d99f23532bfe4cbf2696986e9c87/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip4,exclaimed,,,,,,,,,,
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip4,throwing,http://media.tenor.com/images/ea1597f5d0c25417a1da957cdf95711e/tenor.gif,http://media.tenor.com/images/34e1db57a43755b8159667d9204946c6/tenor.gif,http://media.tenor.com/images/9af86705308cdaa891ef6201511edc41/tenor.gif,http://media.tenor.com/images/7ab5dc7c61c600345fde428ac3d02f78/tenor.gif,http://media.tenor.com/images/e79f1ef7d3ca6d9155a1194d317a176a/tenor.gif
12-year-old Ananya Vinay spells 'marocain' to win the US National Spelling Bee,clip4,learned,http://media.tenor.com/images/01c94ea6a3c9c25a24fb68a29c1d534d/tenor.gif,http://media.tenor.com/images/58a8bda6dd726af1326f577f81a1ad01/tenor.gif,http://media.tenor.com/images/c5479c49292c8a2db4f4b948f6157f3e/tenor.gif,http://media.tenor.com/images/e6876e10ad5b81d4426176ea5b11d446/tenor.gif,http://media.tenor.com/images/f3648f108c30ac5d2bafd251019d6205/tenor.gif
